Facebook Ireland Limited,Invoice Report
Business Name,ReadyPlanet BM1,Report Start Date,31 Jan 2021
Business ID,_10152359449443603_,Report End Date,05 Feb 2021
Taxed Amount in period,฿0.00
Total Invoiced Amount in period,"฿11,844,645.82"
Total Due Amount in period,"฿11,844,645.82"


Vendor,Invoice Number,Transaction Type,Advertiser,Billing Period,Payment Terms,Invoice Net Amount,Invoice Tax Amount,Invoice Total Amount,Liable Party,Currency,Issue Date,Due Date,Payment Status,Amount Due,Customer PO Number,Ad Account Id,Ad Account Name,Campaign Id,Campaign Name,Campaign Objective,Campaign Clicks,Campaign Impressions,Campaign Labels,Campaign Amount,Campaign Tax Amount,Campaign Total Amount,Campaign Creator,Campaign Last Modified By
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_237498867161767_,,_23845869729100308_,,,,276863,,"฿10,745.06",฿0.00,"฿10,745.06",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2732183883697293_,,_23846378562130487_,,,,8515,,฿30.18,฿0.00,฿30.18,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844755727490160_,,,,804,,฿23.06,฿0.00,฿23.06,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844756116280160_,,,,4451,,฿129.35,฿0.00,฿129.35,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759027740160_,,,,213,,฿7.09,฿0.00,฿7.09,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844535230550160_,,,,302,,฿11.33,฿0.00,฿11.33,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843624109500160_,,,,3218,,฿64.29,฿0.00,฿64.29,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960088270160_,,,,19034,,฿659.89,฿0.00,฿659.89,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843812083350160_,,,,448,,฿8.67,฿0.00,฿8.67,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2740458976241812_,,_23846981106090411_,,,,83,,฿21.24,฿0.00,฿21.24,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2732183883697293_,,_23846378562150487_,,,,1559,,฿44.56,฿0.00,฿44.56,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759083920160_,,,,660,,฿29.04,฿0.00,฿29.04,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2740458976241812_,,_23847053786650411_,,,,157,,฿25.93,฿0.00,฿25.93,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960249010160_,,,,9691,,฿245.28,฿0.00,฿245.28,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960206160160_,,,,12357,,฿410.58,฿0.00,฿410.58,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843811580980160_,,,,359,,฿5.30,฿0.00,฿5.30,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960301840160_,,,,13012,,฿343.02,฿0.00,฿343.02,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960383500160_,,,,9132,,฿424.12,฿0.00,฿424.12,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844755993810160_,,,,1653,,฿41.59,฿0.00,฿41.59,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844198397890160_,,,,418,,฿18.37,฿0.00,฿18.37,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2732183883697293_,,_23846378562120487_,,,,153,,฿2.73,฿0.00,฿2.73,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960354710160_,,,,7865,,฿572.33,฿0.00,฿572.33,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843762309700160_,,,,417,,฿15.43,฿0.00,฿15.43,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844037119090160_,,,,377,,฿34.02,฿0.00,฿34.02,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960139070160_,,,,12200,,฿234.41,฿0.00,฿234.41,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364297770160_,,,,339,,฿24.69,฿0.00,฿24.69,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843347884370160_,,,,20,,฿2.38,฿0.00,฿2.38,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843534536470160_,,,,516,,฿6.94,฿0.00,฿6.94,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844123146980160_,,,,86,,฿1.34,฿0.00,฿1.34,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844541397920160_,,,,32,,฿1.47,฿0.00,฿1.47,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759298760160_,,,,109,,฿2.37,฿0.00,฿2.37,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364291820160_,,,,23,,฿0.93,฿0.00,฿0.93,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844122672280160_,,,,1020,,฿24.37,฿0.00,฿24.37,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759011540160_,,,,64,,฿7.69,฿0.00,฿7.69,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843368061820160_,,,,165,,฿14.04,฿0.00,฿14.04,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843366206440160_,,,,30,,฿3.59,฿0.00,฿3.59,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844756141740160_,,,,1727,,฿55.49,฿0.00,฿55.49,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843366161910160_,,,,24,,฿1.63,฿0.00,฿1.63,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364728210160_,,,,121,,฿2.97,฿0.00,฿2.97,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844541303950160_,,,,13,,฿1.82,฿0.00,฿1.82,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844541258180160_,,,,66,,฿6.14,฿0.00,฿6.14,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844244982340160_,,,,700,,฿34.80,฿0.00,฿34.80,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759429520160_,,,,1710,,฿61.81,฿0.00,฿61.81,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759315840160_,,,,138,,฿3.52,฿0.00,฿3.52,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844131783940160_,,,,1,,฿0.11,฿0.00,฿0.11,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844535259910160_,,,,82,,฿4.19,฿0.00,฿4.19,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759071460160_,,,,578,,฿26.93,฿0.00,฿26.93,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843762505940160_,,,,249,,฿6.83,฿0.00,฿6.83,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364273010160_,,,,47,,฿1.09,฿0.00,฿1.09,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843368038600160_,,,,620,,฿22.72,฿0.00,฿22.72,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843878395370160_,,,,13,,฿0.75,฿0.00,฿0.75,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759182850160_,,,,156,,฿15.96,฿0.00,฿15.96,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843368066760160_,,,,1051,,฿8.54,฿0.00,฿8.54,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23845131753720160_,,,,49,,฿1.13,฿0.00,฿1.13,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364276940160_,,,,255,,฿6.69,฿0.00,฿6.69,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364725560160_,,,,858,,฿24.46,฿0.00,฿24.46,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843426376870160_,,,,9,,฿1.10,฿0.00,฿1.10,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844755959310160_,,,,1849,,฿32.87,฿0.00,฿32.87,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844122679740160_,,,,470,,฿15.75,฿0.00,฿15.75,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843359355560160_,,,,17,,฿1.61,฿0.00,฿1.61,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844123123240160_,,,,1,,฿0.01,฿0.00,฿0.01,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844541290810160_,,,,19,,฿3.94,฿0.00,฿3.94,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844036970030160_,,,,46,,฿5.37,฿0.00,฿5.37,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843371091000160_,,,,31,,฿0.70,฿0.00,฿0.70,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364310040160_,,,,280,,฿8.08,฿0.00,฿8.08,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844748793760160_,,,,96,,฿10.93,฿0.00,฿10.93,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759015180160_,,,,794,,฿28.84,฿0.00,฿28.84,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844756181930160_,,,,744,,฿19.71,฿0.00,฿19.71,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759077600160_,,,,192,,฿20.08,฿0.00,฿20.08,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759239870160_,,,,432,,฿13.66,฿0.00,฿13.66,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844781970990160_,,,,603,,฿11.25,฿0.00,฿11.25,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844031263780160_,,,,89,,฿1.83,฿0.00,฿1.83,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843368086000160_,,,,415,,฿4.34,฿0.00,฿4.34,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844580645780160_,,,,82,,฿7.38,฿0.00,฿7.38,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844541279100160_,,,,148,,฿2.91,฿0.00,฿2.91,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843362703830160_,,,,37,,฿2.61,฿0.00,฿2.61,,
